,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
271,Ok,03-10-2023 10:58:00,1696310880,19514.25,19515.05,19510.10,19510.45,0.00,0,0,0,0
272,Ok,03-10-2023 10:57:00,1696310820,19517.40,19517.40,19514.05,19514.65,0.00,0,0,0,0
273,Ok,03-10-2023 10:56:00,1696310760,19517.15,19517.15,19513.10,19517.05,0.00,0,0,0,0
274,Ok,03-10-2023 10:55:00,1696310700,19514.80,19516.90,19510.25,19516.65,0.00,0,0,0,0
275,Ok,03-10-2023 10:54:00,1696310640,19510.15,19514.80,19510.05,19514.75,0.00,0,0,0,0
276,Ok,03-10-2023 10:53:00,1696310580,19512.40,19512.50,19508.20,19510.05,0.00,0,0,0,0
277,Ok,03-10-2023 10:52:00,1696310520,19509.35,19514.00,19509.35,19512.70,0.00,0,0,0,0
278,Ok,03-10-2023 10:51:00,1696310460,19499.70,19510.75,19499.60,19509.20,0.00,0,0,0,0
279,Ok,03-10-2023 10:50:00,1696310400,19499.90,19500.95,19499.30,19499.80,0.00,0,0,0,0
280,Ok,03-10-2023 10:49:00,1696310340,19502.75,19503.10,19499.00,19500.00,0.00,0,0,0,0
281,Ok,03-10-2023 10:48:00,1696310280,19506.45,19506.45,19497.75,19502.20,0.00,0,0,0,0
282,Ok,03-10-2023 10:47:00,1696310220,19501.25,19507.15,19501.25,19507.15,0.00,0,0,0,0
283,Ok,03-10-2023 10:46:00,1696310160,19500.65,19502.75,19499.05,19501.75,0.00,0,0,0,0
284,Ok,03-10-2023 10:45:00,1696310100,19503.75,19503.90,19500.45,19501.15,0.00,0,0,0,0
285,Ok,03-10-2023 10:44:00,1696310040,19509.10,19509.85,19502.80,19502.80,0.00,0,0,0,0
286,Ok,03-10-2023 10:43:00,1696309980,19512.75,19512.75,19507.55,19508.90,0.00,0,0,0,0
287,Ok,03-10-2023 10:42:00,1696309920,19516.30,19517.40,19511.65,19511.65,0.00,0,0,0,0
288,Ok,03-10-2023 10:41:00,1696309860,19516.45,19517.35,19512.75,19515.90,0.00,0,0,0,0
289,Ok,03-10-2023 10:40:00,1696309800,19514.85,19519.30,19513.90,19515.25,0.00,0,0,0,0
290,Ok,03-10-2023 10:39:00,1696309740,19512.35,19515.65,19511.50,19514.05,0.00,0,0,0,0
291,Ok,03-10-2023 10:38:00,1696309680,19508.05,19512.55,19507.85,19512.55,0.00,0,0,0,0
292,Ok,03-10-2023 10:37:00,1696309620,19509.75,19510.60,19506.75,19508.10,0.00,0,0,0,0
293,Ok,03-10-2023 10:36:00,1696309560,19520.40,19521.20,19508.45,19509.20,0.00,0,0,0,0
294,Ok,03-10-2023 10:35:00,1696309500,19518.05,19521.25,19518.00,19521.00,0.00,0,0,0,0
295,Ok,03-10-2023 10:34:00,1696309440,19526.00,19526.00,19517.45,19518.70,0.00,0,0,0,0
296,Ok,03-10-2023 10:33:00,1696309380,19527.70,19529.60,19524.30,19525.85,0.00,0,0,0,0
297,Ok,03-10-2023 10:32:00,1696309320,19525.20,19528.85,19524.40,19528.30,0.00,0,0,0,0
298,Ok,03-10-2023 10:31:00,1696309260,19526.95,19528.65,19523.75,19524.30,0.00,0,0,0,0
299,Ok,03-10-2023 10:30:00,1696309200,19527.00,19528.70,19525.05,19528.05,0.00,0,0,0,0
300,Ok,03-10-2023 10:29:00,1696309140,19523.50,19528.50,19523.05,19527.80,0.00,0,0,0,0
301,Ok,03-10-2023 10:28:00,1696309080,19523.05,19523.25,19520.05,19522.80,0.00,0,0,0,0
302,Ok,03-10-2023 10:27:00,1696309020,19522.95,19527.95,19521.65,19522.10,0.00,0,0,0,0
303,Ok,03-10-2023 10:26:00,1696308960,19517.00,19523.30,19513.15,19522.50,0.00,0,0,0,0
304,Ok,03-10-2023 10:25:00,1696308900,19511.05,19517.35,19510.40,19517.05,0.00,0,0,0,0
305,Ok,03-10-2023 10:24:00,1696308840,19507.50,19511.15,19507.05,19511.15,0.00,0,0,0,0
306,Ok,03-10-2023 10:23:00,1696308780,19508.95,19509.15,19503.60,19507.70,0.00,0,0,0,0
307,Ok,03-10-2023 10:22:00,1696308720,19510.45,19510.45,19506.65,19509.15,0.00,0,0,0,0
308,Ok,03-10-2023 10:21:00,1696308660,19512.55,19514.35,19508.60,19510.30,0.00,0,0,0,0
309,Ok,03-10-2023 10:20:00,1696308600,19514.40,19516.10,19510.25,19512.00,0.00,0,0,0,0
310,Ok,03-10-2023 10:19:00,1696308540,19516.50,19520.45,19514.60,19514.60,0.00,0,0,0,0
311,Ok,03-10-2023 10:18:00,1696308480,19503.80,19516.85,19503.70,19515.90,0.00,0,0,0,0
312,Ok,03-10-2023 10:17:00,1696308420,19497.85,19503.75,19496.95,19503.20,0.00,0,0,0,0
313,Ok,03-10-2023 10:16:00,1696308360,19496.60,19498.15,19492.50,19497.25,0.00,0,0,0,0
314,Ok,03-10-2023 10:15:00,1696308300,19489.25,19496.95,19488.10,19496.65,0.00,0,0,0,0
315,Ok,03-10-2023 10:14:00,1696308240,19488.40,19489.80,19486.60,19488.65,0.00,0,0,0,0
316,Ok,03-10-2023 10:13:00,1696308180,19493.70,19495.80,19488.35,19488.35,0.00,0,0,0,0
317,Ok,03-10-2023 10:12:00,1696308120,19496.40,19497.55,19493.50,19494.50,0.00,0,0,0,0
318,Ok,03-10-2023 10:11:00,1696308060,19486.00,19497.40,19486.00,19496.25,0.00,0,0,0,0
319,Ok,03-10-2023 10:10:00,1696308000,19486.65,19488.50,19483.45,19485.15,0.00,0,0,0,0
320,Ok,03-10-2023 10:09:00,1696307940,19486.05,19487.70,19482.45,19486.10,0.00,0,0,0,0
321,Ok,03-10-2023 10:08:00,1696307880,19488.25,19489.00,19484.50,19485.80,0.00,0,0,0,0
322,Ok,03-10-2023 10:07:00,1696307820,19484.40,19489.95,19484.20,19488.95,0.00,0,0,0,0
323,Ok,03-10-2023 10:06:00,1696307760,19480.30,19488.05,19480.10,19484.95,0.00,0,0,0,0
324,Ok,03-10-2023 10:05:00,1696307700,19485.85,19486.50,19480.90,19480.90,0.00,0,0,0,0
325,Ok,03-10-2023 10:04:00,1696307640,19484.25,19487.15,19483.65,19485.95,0.00,0,0,0,0
326,Ok,03-10-2023 10:03:00,1696307580,19486.45,19488.55,19483.30,19484.55,0.00,0,0,0,0
327,Ok,03-10-2023 10:02:00,1696307520,19488.00,19488.75,19484.45,19486.20,0.00,0,0,0,0
328,Ok,03-10-2023 10:01:00,1696307460,19492.30,19494.05,19487.95,19489.65,0.00,0,0,0,0
329,Ok,03-10-2023 10:00:00,1696307400,19500.30,19503.55,19492.85,19492.85,0.00,0,0,0,0
330,Ok,03-10-2023 09:59:00,1696307340,19502.65,19505.15,19500.00,19500.45,0.00,0,0,0,0
331,Ok,03-10-2023 09:58:00,1696307280,19502.10,19504.90,19501.90,19502.75,0.00,0,0,0,0
332,Ok,03-10-2023 09:57:00,1696307220,19502.80,19507.10,19499.05,19502.40,0.00,0,0,0,0
333,Ok,03-10-2023 09:56:00,1696307160,19498.00,19504.10,19497.60,19502.70,0.00,0,0,0,0
334,Ok,03-10-2023 09:55:00,1696307100,19496.05,19497.60,19493.90,19497.60,0.00,0,0,0,0
335,Ok,03-10-2023 09:54:00,1696307040,19506.75,19506.90,19495.15,19495.15,0.00,0,0,0,0
336,Ok,03-10-2023 09:53:00,1696306980,19507.70,19507.85,19505.25,19506.95,0.00,0,0,0,0
337,Ok,03-10-2023 09:52:00,1696306920,19513.35,19515.65,19506.65,19507.75,0.00,0,0,0,0
338,Ok,03-10-2023 09:51:00,1696306860,19510.20,19517.75,19510.20,19512.15,0.00,0,0,0,0
339,Ok,03-10-2023 09:50:00,1696306800,19509.75,19511.85,19508.35,19511.65,0.00,0,0,0,0
340,Ok,03-10-2023 09:49:00,1696306740,19514.05,19515.90,19510.25,19511.15,0.00,0,0,0,0
341,Ok,03-10-2023 09:48:00,1696306680,19510.05,19516.20,19506.70,19513.50,0.00,0,0,0,0
342,Ok,03-10-2023 09:47:00,1696306620,19515.90,19515.90,19509.00,19509.00,0.00,0,0,0,0
343,Ok,03-10-2023 09:46:00,1696306560,19515.80,19519.00,19507.80,19516.70,0.00,0,0,0,0
344,Ok,03-10-2023 09:45:00,1696306500,19526.35,19526.45,19516.30,19516.30,0.00,0,0,0,0
345,Ok,03-10-2023 09:44:00,1696306440,19515.65,19531.30,19515.65,19525.65,0.00,0,0,0,0
346,Ok,03-10-2023 09:43:00,1696306380,19510.40,19516.80,19510.40,19515.35,0.00,0,0,0,0
347,Ok,03-10-2023 09:42:00,1696306320,19509.00,19510.20,19502.30,19510.20,0.00,0,0,0,0
348,Ok,03-10-2023 09:41:00,1696306260,19504.80,19509.35,19498.40,19509.15,0.00,0,0,0,0
349,Ok,03-10-2023 09:40:00,1696306200,19510.25,19510.25,19503.20,19503.60,0.00,0,0,0,0
350,Ok,03-10-2023 09:39:00,1696306140,19516.70,19517.80,19509.95,19509.95,0.00,0,0,0,0
351,Ok,03-10-2023 09:38:00,1696306080,19518.20,19518.20,19515.00,19516.55,0.00,0,0,0,0
352,Ok,03-10-2023 09:37:00,1696306020,19518.05,19518.25,19513.55,19517.30,0.00,0,0,0,0
353,Ok,03-10-2023 09:36:00,1696305960,19512.65,19518.85,19512.65,19518.50,0.00,0,0,0,0
354,Ok,03-10-2023 09:35:00,1696305900,19516.30,19516.35,19510.45,19512.95,0.00,0,0,0,0
355,Ok,03-10-2023 09:34:00,1696305840,19524.80,19525.25,19516.65,19516.65,0.00,0,0,0,0
356,Ok,03-10-2023 09:33:00,1696305780,19529.45,19531.30,19523.20,19526.20,0.00,0,0,0,0
357,Ok,03-10-2023 09:32:00,1696305720,19530.85,19535.55,19527.85,19529.90,0.00,0,0,0,0
358,Ok,03-10-2023 09:31:00,1696305660,19531.70,19533.25,19525.05,19530.95,0.00,0,0,0,0
359,Ok,03-10-2023 09:30:00,1696305600,19530.25,19535.10,19528.85,19532.20,0.00,0,0,0,0
360,Ok,03-10-2023 09:29:00,1696305540,19532.50,19534.60,19526.05,19530.80,0.00,0,0,0,0
361,Ok,03-10-2023 09:28:00,1696305480,19533.20,19537.90,19531.95,19534.00,0.00,0,0,0,0
362,Ok,03-10-2023 09:27:00,1696305420,19523.15,19533.65,19523.10,19532.05,0.00,0,0,0,0
363,Ok,03-10-2023 09:26:00,1696305360,19525.00,19531.15,19522.05,19524.20,0.00,0,0,0,0
364,Ok,03-10-2023 09:25:00,1696305300,19528.60,19529.45,19524.15,19526.20,0.00,0,0,0,0
365,Ok,03-10-2023 09:24:00,1696305240,19533.80,19535.80,19527.90,19530.55,0.00,0,0,0,0
366,Ok,03-10-2023 09:23:00,1696305180,19541.40,19542.70,19534.55,19535.65,0.00,0,0,0,0
367,Ok,03-10-2023 09:22:00,1696305120,19538.80,19544.80,19532.85,19541.10,0.00,0,0,0,0
368,Ok,03-10-2023 09:21:00,1696305060,19530.05,19540.40,19526.70,19539.20,0.00,0,0,0,0
369,Ok,03-10-2023 09:20:00,1696305000,19532.95,19536.10,19529.50,19529.60,0.00,0,0,0,0
370,Ok,03-10-2023 09:19:00,1696304940,19535.35,19538.75,19531.25,19534.25,0.00,0,0,0,0
371,Ok,03-10-2023 09:18:00,1696304880,19535.50,19538.35,19531.35,19534.90,0.00,0,0,0,0
372,Ok,03-10-2023 09:17:00,1696304820,19535.05,19540.50,19531.10,19534.00,0.00,0,0,0,0
373,Ok,03-10-2023 09:16:00,1696304760,19543.45,19545.20,19531.70,19535.10,0.00,0,0,0,0
374,Ok,03-10-2023 09:15:00,1696304700,19611.45,19611.45,19540.80,19543.60,0.00,0,0,0,0
375,Ok,03-10-2023 09:14:00,1696304640,19622.40,19622.40,19622.40,19622.40,0.00,0,0,0,0
